,2014,1991,2016,2018,2013,2012
2018-06-12 16:00:00,0.386951,0.20446,0.227975,0.41611,0.189028,0.039816
2018-06-12 17:00:00,0.264626,0.130531,0.155649,0.306328,0.129414,0.019801
2018-06-12 18:00:00,0.145328,0.07932,0.09043,0.155221,0.082035,0.006505
2018-06-12 19:00:00,0.050345,0.030306,0.031645,0.038582,0.030351,0.0
2018-06-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13 06:00:00,0.030665,0.0,0.0,0.040093,0.013253,0.0
2018-06-13 07:00:00,0.084933,0.015074,0.009507,0.075695,0.046252,0.0
2018-06-13 08:00:00,0.1928,0.036321,0.032794,0.222064,0.114008,0.009289
2018-06-13 09:00:00,0.300694,0.050579,0.055115,0.418683,0.206701,0.026587
2018-06-13 10:00:00,0.394948,0.051772,0.071451,0.591344,0.299731,0.112464
2018-06-13 11:00:00,0.471696,0.07481,0.081608,0.701375,0.372874,0.15493
2018-06-13 12:00:00,0.556702,0.093819,0.101036,0.756387,0.317615,0.186386
2018-06-13 13:00:00,0.616448,0.123599,0.128426,0.765657,0.250253,0.165661
2018-06-13 14:00:00,0.611052,0.113084,0.164527,0.72986,0.215224,0.166255
2018-06-13 15:00:00,0.529414,0.102893,0.162439,0.615862,0.264477,0.16694
2018-06-13 16:00:00,0.406635,0.079297,0.125021,0.463456,0.29512,0.154083
2018-06-13 17:00:00,0.287594,0.067745,0.06305,0.300351,0.228242,0.131776
2018-06-13 18:00:00,0.154635,0.042644,0.020464,0.155071,0.134294,0.087761
2018-06-13 19:00:00,0.050064,0.018742,0.0,0.037394,0.04554,0.02709
2018-06-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-14 06:00:00,0.014516,0.017263,0.0,0.018051,0.027814,0.014742
2018-06-14 07:00:00,0.071729,0.074383,0.008086,0.059105,0.082649,0.074704
2018-06-14 08:00:00,0.151134,0.168974,0.034237,0.125508,0.190573,0.162114
2018-06-14 09:00:00,0.260467,0.290036,0.056102,0.177126,0.290295,0.238043
2018-06-14 10:00:00,0.372939,0.403484,0.080962,0.20371,0.325013,0.35906
2018-06-14 11:00:00,0.444913,0.482799,0.134744,0.199092,0.319456,0.502322
2018-06-14 12:00:00,0.41691,0.489744,0.220535,0.175067,0.314892,0.61575
2018-06-14 13:00:00,0.354134,0.466771,0.326371,0.164808,0.286835,0.626251
2018-06-14 14:00:00,0.300251,0.421518,0.392064,0.14864,0.248043,0.49103
2018-06-14 15:00:00,0.305855,0.36107,0.395734,0.137858,0.189096,0.35323
2018-06-14 16:00:00,0.273731,0.276559,0.340946,0.101814,0.17531,0.236964
2018-06-14 17:00:00,0.216044,0.181729,0.246655,0.064821,0.133246,0.194298
2018-06-14 18:00:00,0.12291,0.096941,0.143998,0.025356,0.076965,0.129521
2018-06-14 19:00:00,0.043825,0.031315,0.05004,0.003041,0.013951,0.046472
2018-06-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15 06:00:00,0.01101,0.0,0.017325,0.013428,0.00326,0.027372
2018-06-15 07:00:00,0.061922,0.014231,0.074145,0.063584,0.032272,0.083713
2018-06-15 08:00:00,0.121413,0.032348,0.13518,0.142577,0.067208,0.201742
2018-06-15 09:00:00,0.188211,0.043841,0.300514,0.252584,0.102527,0.290471
2018-06-15 10:00:00,0.202206,0.047502,0.472583,0.358477,0.145723,0.338935
2018-06-15 11:00:00,0.208096,0.05413,0.657428,0.380359,0.196481,0.372512
2018-06-15 12:00:00,0.210465,0.058654,0.716235,0.34542,0.24464,0.41281
2018-06-15 13:00:00,0.234333,0.070635,0.723701,0.367863,0.253922,0.430656
2018-06-15 14:00:00,0.262076,0.067946,0.601127,0.42383,0.2495,0.384989
2018-06-15 15:00:00,0.270886,0.058146,0.444781,0.455392,0.228116,0.3294
2018-06-15 16:00:00,0.242604,0.034022,0.310011,0.385467,0.212273,0.261723
2018-06-15 17:00:00,0.181301,0.018037,0.24778,0.281928,0.179646,0.194549
2018-06-15 18:00:00,0.094466,0.004397,0.150834,0.155555,0.118094,0.121578
2018-06-15 19:00:00,0.031846,0.0,0.049811,0.047725,0.047843,0.04561
2018-06-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-16 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-16 06:00:00,0.0,0.031958,0.021646,0.020839,0.013296,0.0
2018-06-16 07:00:00,0.008252,0.083794,0.07631,0.07544,0.046847,0.014846
2018-06-16 08:00:00,0.054384,0.174973,0.194119,0.146855,0.107309,0.0439
2018-06-16 09:00:00,0.13974,0.279126,0.33767,0.283556,0.17234,0.073935
2018-06-16 10:00:00,0.214486,0.328514,0.451246,0.426676,0.288261,0.092843
2018-06-16 11:00:00,0.169928,0.399573,0.468802,0.529785,0.383907,0.102276
2018-06-16 12:00:00,0.142859,0.417928,0.42057,0.570319,0.464201,0.090667
2018-06-16 13:00:00,0.213957,0.432707,0.363171,0.525891,0.507023,0.084101
2018-06-16 14:00:00,0.33329,0.360153,0.292563,0.492365,0.5368,0.064905
2018-06-16 15:00:00,0.32731,0.276036,0.236918,0.443165,0.519332,0.054358
2018-06-16 16:00:00,0.215225,0.203694,0.203109,0.399634,0.429911,0.033113
2018-06-16 17:00:00,0.132467,0.162003,0.168588,0.305617,0.29444,0.015798
2018-06-16 18:00:00,0.087666,0.093993,0.114712,0.156175,0.153533,0.00099
2018-06-16 19:00:00,0.039341,0.022763,0.039041,0.047857,0.049574,0.0
2018-06-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-17 06:00:00,0.0,0.0,0.0,0.036807,0.024747,0.0
2018-06-17 07:00:00,0.011871,0.005578,0.002512,0.075961,0.081846,0.0
2018-06-17 08:00:00,0.033866,0.034522,0.016572,0.208628,0.19834,0.005017
2018-06-17 09:00:00,0.053023,0.056533,0.027854,0.34411,0.335804,0.012011
2018-06-17 10:00:00,0.06567,0.116433,0.033123,0.435191,0.479745,0.018742
2018-06-17 11:00:00,0.072715,0.136323,0.044881,0.490512,0.554295,0.025016
2018-06-17 12:00:00,0.075007,0.154072,0.071635,0.530022,0.558728,0.02793
2018-06-17 13:00:00,0.067872,0.185702,0.109422,0.485296,0.526198,0.03375
2018-06-17 14:00:00,0.055221,0.21929,0.124429,0.397124,0.465692,0.041958
2018-06-17 15:00:00,0.043423,0.237824,0.124166,0.263354,0.426039,0.040435
2018-06-17 16:00:00,0.034485,0.193511,0.099548,0.182612,0.342811,0.030606
2018-06-17 17:00:00,0.027674,0.151047,0.077273,0.135416,0.27132,0.015957
2018-06-17 18:00:00,0.013267,0.106745,0.040129,0.085753,0.153353,0.005359
2018-06-17 19:00:00,0.000374,0.04415,0.01034,0.040776,0.043485,0.0
2018-06-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-18 06:00:00,0.0,0.016081,0.004568,0.00471,0.016951,0.0
2018-06-18 07:00:00,0.002056,0.076425,0.041992,0.053446,0.055414,0.025344
2018-06-18 08:00:00,0.024407,0.134311,0.104843,0.151308,0.12503,0.074956
2018-06-18 09:00:00,0.05499,0.178904,0.1437,0.225569,0.211344,0.062005
2018-06-18 10:00:00,0.080841,0.23796,0.164984,0.265194,0.285457,0.114709
2018-06-18 11:00:00,0.109543,0.385316,0.224867,0.2304,0.337636,0.134244
2018-06-18 12:00:00,0.121577,0.476643,0.324067,0.2194,0.368716,0.219836
2018-06-18 13:00:00,0.125758,0.499699,0.417238,0.203894,0.351924,0.248925
2018-06-18 14:00:00,0.110213,0.409549,0.447799,0.220898,0.300155,0.266615
2018-06-18 15:00:00,0.104287,0.348169,0.415575,0.213551,0.237757,0.260495
2018-06-18 16:00:00,0.103763,0.292345,0.357517,0.189183,0.212786,0.197661
2018-06-18 17:00:00,0.087968,0.22461,0.264194,0.132567,0.180572,0.132286
2018-06-18 18:00:00,0.05611,0.13381,0.153202,0.06918,0.108934,0.057693
2018-06-18 19:00:00,0.015623,0.043744,0.049585,0.019445,0.03615,0.011849
2018-06-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-19 06:00:00,0.015268,0.0,0.022518,0.0,0.004219,0.005152
2018-06-19 07:00:00,0.080007,0.023741,0.080081,0.012093,0.056242,0.047877
2018-06-19 08:00:00,0.181126,0.052968,0.177655,0.038494,0.099838,0.091751
2018-06-19 09:00:00,0.254853,0.114686,0.281614,0.064545,0.141945,0.168154
2018-06-19 10:00:00,0.302267,0.193476,0.431864,0.097265,0.188527,0.229958
2018-06-19 11:00:00,0.353134,0.213233,0.56776,0.134478,0.196711,0.298104
2018-06-19 12:00:00,0.344876,0.198683,0.621978,0.165011,0.1711,0.319524
2018-06-19 13:00:00,0.301947,0.162297,0.511324,0.153105,0.136373,0.306872
2018-06-19 14:00:00,0.265447,0.170511,0.400139,0.124628,0.152327,0.271507
2018-06-19 15:00:00,0.319245,0.148749,0.285489,0.090443,0.175136,0.211298
2018-06-19 16:00:00,0.335954,0.097856,0.239106,0.063865,0.147348,0.157913
2018-06-19 17:00:00,0.265843,0.047725,0.156474,0.031727,0.103985,0.096709
2018-06-19 18:00:00,0.146281,0.01895,0.093431,0.00557,0.062337,0.0477
2018-06-19 19:00:00,0.052033,0.000683,0.035158,0.0,0.024698,0.009469
2018-06-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20 06:00:00,0.017822,0.0,0.0,0.0,0.0,0.0
2018-06-20 07:00:00,0.075939,0.01092,0.0,0.002779,0.023728,0.010401
2018-06-20 08:00:00,0.157185,0.029784,0.009441,0.022159,0.073606,0.040983
2018-06-20 09:00:00,0.236752,0.04994,0.036118,0.049245,0.118871,0.078099
2018-06-20 10:00:00,0.307228,0.068241,0.112163,0.071338,0.14697,0.107339
2018-06-20 11:00:00,0.357588,0.092259,0.130715,0.078106,0.168396,0.165234
2018-06-20 12:00:00,0.390644,0.125249,0.131731,0.060329,0.158523,0.220295
2018-06-20 13:00:00,0.366151,0.135172,0.064533,0.056871,0.13182,0.254976
2018-06-20 14:00:00,0.315289,0.145769,0.056078,0.11656,0.117455,0.2078
2018-06-20 15:00:00,0.23427,0.140167,0.086924,0.179886,0.129153,0.146674
2018-06-20 16:00:00,0.161366,0.132689,0.099661,0.204911,0.136689,0.096714
2018-06-20 17:00:00,0.096488,0.09836,0.095508,0.160184,0.098219,0.074407
2018-06-20 18:00:00,0.041131,0.050835,0.039054,0.097523,0.047684,0.041926
2018-06-20 19:00:00,0.004433,0.01206,0.010086,0.039017,0.011809,0.010097
2018-06-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-21 06:00:00,0.0,0.006314,0.0,0.0,0.0,0.008694
2018-06-21 07:00:00,0.018411,0.046204,0.0,0.01071,0.008299,0.051013
2018-06-21 08:00:00,0.053837,0.094148,0.027312,0.027507,0.042652,0.092588
2018-06-21 09:00:00,0.09674,0.121217,0.070209,0.098405,0.081012,0.187829
2018-06-21 10:00:00,0.127173,0.124832,0.118091,0.112323,0.105657,0.280851
2018-06-21 11:00:00,0.139562,0.11101,0.161439,0.160885,0.101376,0.37633
2018-06-21 12:00:00,0.123362,0.094492,0.175366,0.25504,0.090857,0.417292
2018-06-21 13:00:00,0.109706,0.084772,0.177646,0.380227,0.092999,0.406181
2018-06-21 14:00:00,0.086034,0.109871,0.154587,0.480984,0.094324,0.375483
2018-06-21 15:00:00,0.062149,0.123965,0.126497,0.451371,0.08548,0.303583
2018-06-21 16:00:00,0.032373,0.12523,0.090486,0.395095,0.06007,0.231514
2018-06-21 17:00:00,0.013191,0.091973,0.055898,0.282303,0.038641,0.151707
2018-06-21 18:00:00,0.004452,0.059423,0.03012,0.156503,0.019684,0.078357
2018-06-21 19:00:00,0.0,0.024199,0.005905,0.050222,0.003411,0.025648
2018-06-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-22 06:00:00,0.0,0.0,0.0,0.024484,0.002638,0.0
2018-06-22 07:00:00,0.0,0.024341,0.023202,0.07779,0.041284,0.0
2018-06-22 08:00:00,0.013136,0.064727,0.057007,0.185225,0.101921,0.006902
2018-06-22 09:00:00,0.044474,0.110065,0.093256,0.292954,0.146279,0.016256
2018-06-22 10:00:00,0.086012,0.132569,0.10147,0.459733,0.163317,0.056306
2018-06-22 11:00:00,0.132518,0.147194,0.138643,0.596285,0.226705,0.083319
2018-06-22 12:00:00,0.15594,0.151126,0.222442,0.611597,0.308508,0.088496
2018-06-22 13:00:00,0.147749,0.18214,0.282087,0.391733,0.405698,0.060646
2018-06-22 14:00:00,0.122934,0.202789,0.256395,0.175514,0.42591,0.04421
2018-06-22 15:00:00,0.089326,0.209531,0.191806,0.121187,0.370229,0.040259
2018-06-22 16:00:00,0.069194,0.169399,0.152763,0.194578,0.276013,0.028708
2018-06-22 17:00:00,0.043192,0.118471,0.149723,0.188177,0.173623,0.016006
2018-06-22 18:00:00,0.022085,0.064487,0.096299,0.101058,0.101444,0.008869
2018-06-22 19:00:00,0.002189,0.021607,0.03731,0.029633,0.038816,0.000978
2018-06-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-23 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-23 06:00:00,0.005264,0.0,0.0,0.0,0.0,0.03052
2018-06-23 07:00:00,0.033326,0.010067,0.0,0.007929,0.025197,0.078
2018-06-23 08:00:00,0.08625,0.036465,0.011907,0.01849,0.074063,0.2017
2018-06-23 09:00:00,0.12488,0.060588,0.038683,0.025781,0.126432,0.332207
2018-06-23 10:00:00,0.160264,0.077437,0.076569,0.068386,0.16076,0.422037
2018-06-23 11:00:00,0.181448,0.09155,0.107598,0.111798,0.183809,0.483242
2018-06-23 12:00:00,0.223614,0.100751,0.126844,0.168781,0.174769,0.519255
2018-06-23 13:00:00,0.235941,0.109027,0.120875,0.164715,0.151434,0.541064
2018-06-23 14:00:00,0.215614,0.096042,0.120327,0.145817,0.11077,0.527866
2018-06-23 15:00:00,0.156686,0.076738,0.116041,0.101726,0.085405,0.442561
2018-06-23 16:00:00,0.108867,0.051988,0.104252,0.082003,0.066751,0.331792
2018-06-23 17:00:00,0.074594,0.039534,0.076339,0.061663,0.042863,0.218
2018-06-23 18:00:00,0.043764,0.022932,0.035163,0.038922,0.01543,0.126994
2018-06-23 19:00:00,0.014887,0.006698,0.009112,0.007426,0.0,0.047571
2018-06-23 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-23 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-24 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-24 06:00:00,0.014217,0.0,0.0,0.035678,0.0,0.0
2018-06-24 07:00:00,0.063553,0.019381,0.019611,0.070205,0.003868,0.014249
2018-06-24 08:00:00,0.126231,0.051326,0.054991,0.202687,0.029518,0.04517
2018-06-24 09:00:00,0.187069,0.099052,0.126925,0.319848,0.052936,0.089546
2018-06-24 10:00:00,0.249553,0.160059,0.22055,0.440467,0.104512,0.156284
2018-06-24 11:00:00,0.331031,0.236677,0.325256,0.563894,0.13697,0.193874
2018-06-24 12:00:00,0.439699,0.271589,0.307302,0.601438,0.166322,0.204808
2018-06-24 13:00:00,0.52531,0.271628,0.285611,0.533453,0.166044,0.195613
2018-06-24 14:00:00,0.557597,0.237612,0.245397,0.440455,0.172279,0.178693
2018-06-24 15:00:00,0.513073,0.217032,0.249212,0.399793,0.168664,0.154877
2018-06-24 16:00:00,0.418024,0.189944,0.206996,0.374364,0.154714,0.103654
2018-06-24 17:00:00,0.291998,0.142034,0.139503,0.291628,0.120188,0.065461
2018-06-24 18:00:00,0.15749,0.076118,0.086864,0.159582,0.077571,0.029464
2018-06-24 19:00:00,0.053285,0.020868,0.033864,0.046932,0.028408,0.00508
2018-06-24 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-24 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-25 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-25 06:00:00,0.017356,0.0,0.0,0.038157,0.0,0.0
2018-06-25 07:00:00,0.078763,0.021665,0.046141,0.059902,0.01684,0.0
2018-06-25 08:00:00,0.169213,0.051033,0.113815,0.211618,0.048901,0.012661
2018-06-25 09:00:00,0.29682,0.070951,0.190019,0.403125,0.090812,0.025613
2018-06-25 10:00:00,0.404944,0.09255,0.251641,0.558351,0.143063,0.037633
2018-06-25 11:00:00,0.498758,0.134845,0.273906,0.668949,0.18147,0.050962
2018-06-25 12:00:00,0.478672,0.156446,0.247888,0.725048,0.219773,0.054854
2018-06-25 13:00:00,0.418647,0.166681,0.198911,0.687446,0.228581,0.057016
2018-06-25 14:00:00,0.358514,0.159978,0.161766,0.603966,0.215374,0.057598
2018-06-25 15:00:00,0.305157,0.178633,0.147956,0.5068,0.162375,0.052782
2018-06-25 16:00:00,0.233866,0.180135,0.131498,0.425937,0.097149,0.039692
2018-06-25 17:00:00,0.131796,0.156851,0.098187,0.308036,0.048925,0.025414
2018-06-25 18:00:00,0.057692,0.102717,0.055787,0.158381,0.015048,0.0157
2018-06-25 19:00:00,0.015506,0.042998,0.012212,0.048217,0.0,0.005289
2018-06-25 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-25 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-25 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-26 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-26 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-26 06:00:00,0.0,0.017618,0.0,0.005017,0.0,0.0
2018-06-26 07:00:00,0.020376,0.077014,0.012667,0.041383,0.002769,0.009973
2018-06-26 08:00:00,0.05499,0.168226,0.040929,0.081113,0.023279,0.030865
2018-06-26 09:00:00,0.092187,0.266693,0.069323,0.114558,0.047524,0.071396
2018-06-26 10:00:00,0.129271,0.331343,0.09115,0.127806,0.073453,0.099542
2018-06-26 11:00:00,0.136726,0.360106,0.10164,0.173525,0.103259,0.121203
2018-06-26 12:00:00,0.134307,0.303095,0.11127,0.227979,0.109536,0.112393
2018-06-26 13:00:00,0.115686,0.245542,0.104347,0.289865,0.120584,0.103584
2018-06-26 14:00:00,0.097824,0.205939,0.09634,0.315417,0.11317,0.089884
2018-06-26 15:00:00,0.072661,0.225611,0.071899,0.307415,0.150077,0.073622
2018-06-26 16:00:00,0.045109,0.254872,0.056854,0.271436,0.177964,0.056785
2018-06-26 17:00:00,0.032251,0.228839,0.041298,0.207901,0.192808,0.035834
2018-06-26 18:00:00,0.01684,0.148353,0.028145,0.127646,0.134157,0.017189
2018-06-26 19:00:00,0.003846,0.051423,0.009725,0.048611,0.053757,0.000223
2018-06-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-26 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-26 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-27 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-27 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
